customer_id,Recency,Frequency,Monetary,cart_size,customer_satisfaction,customer_age_group,customer_gender,region,store_location_type,is_rewards_member,order_channel,Cluster_Socio_KM,Cluster_Socio_LCA,LCA_Socio_Prob_Max,Cluster_RFM_KM,Cluster_RFM_LCA,LCA_RFM_Prob_Max,Nombre_RFM,Nombre_Socio,Segmento_Nombre,Segmento_Final,num_customizations,fulfillment_time_min
CUST_05356,49,6,87.71000000000001,3.5,4.333333333333333,45-54,Female,Northeast,Suburban,0,Mobile App,2,1,0.7578668547035607,2,1,0.8611653026510611,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,5.383333333333333
CUST_05357,20,9,146.11,4.111111111111111,4.222222222222222,25-34,Female,Southeast,Urban,1,Drive-Thru,0,1,0.6894265729953203,1,2,0.7676130985367289,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.7777777777777777,5.455555555555555
CUST_05358,1,6,87.14,3.8333333333333335,4.166666666666667,45-54,Female,West,Suburban,0,Drive-Thru,2,0,0.5170212957327116,2,1,0.8445644835547707,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.0,4.116666666666666
CUST_05359,367,2,37.44,5.5,4.0,25-34,Male,Southeast,Urban,1,Drive-Thru,0,1,0.66115735333922,0,0,0.8810932661807536,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.5,4.55
CUST_05360,28,8,123.86,3.875,3.0,45-54,Prefer not to say,Midwest,Suburban,1,Drive-Thru,0,0,0.5761413771870736,1,2,0.5439925368801402,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.25,4.8375
CUST_05361,20,6,102.36,3.8333333333333335,4.0,18-24,Female,Southwest,Rural,1,Drive-Thru,0,1,0.6540126456435787,2,1,0.7884670816192918,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,4.0,5.833333333333333
CUST_05362,15,5,65.93,3.4,3.2,18-24,Male,Northeast,Urban,0,Drive-Thru,1,1,0.5118114608582754,2,1,0.9426183851908692,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.2,4.5200000000000005
CUST_05363,12,2,33.61,4.5,5.0,45-54,Male,Northeast,Rural,0,Drive-Thru,1,0,0.5479642387396957,2,1,0.9932767765302942,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.0,4.300000000000001
CUST_05364,83,4,49.480000000000004,3.0,4.5,45-54,Male,Midwest,Urban,0,In-Store Cashier,1,2,0.779735665181322,2,1,0.9796428191860382,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.0,3.45
CUST_05365,89,4,42.730000000000004,2.25,4.0,35-44,Male,Midwest,Suburban,0,In-Store Cashier,1,2,0.777391428860329,2,1,0.9827602216881198,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.0,4.725
CUST_05366,37,11,158.0,3.5454545454545454,3.0,35-44,Male,West,Suburban,0,Drive-Thru,1,0,0.5190459990205953,1,2,0.8238722357413076,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.9090909090909092,4.154545454545455
CUST_05367,208,3,66.28999999999999,6.0,3.3333333333333335,35-44,Male,Southeast,Urban,0,Mobile App,1,1,0.7309318276829426,0,1,0.9505343741536326,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.3333333333333335,5.033333333333333
CUST_05368,116,6,79.84,3.1666666666666665,4.166666666666667,35-44,Male,West,Rural,0,In-Store Cashier,1,2,0.8006064632959695,2,1,0.9048085438565381,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.8333333333333333,3.783333333333333
CUST_05369,64,5,69.19,2.8,2.4,25-34,Female,Southwest,Urban,0,Mobile App,2,1,0.9706422071550744,2,1,0.9454964013545106,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,3.4,5.46
CUST_05370,5,12,186.41,4.0,4.333333333333333,25-34,Female,West,Urban,0,Mobile App,2,1,0.9675135094872552,1,2,0.6105095837928151,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.4166666666666667,4.991666666666666
CUST_05371,64,9,126.44,3.3333333333333335,3.7777777777777777,35-44,Female,Northeast,Urban,0,Drive-Thru,2,0,0.46378135582442925,1,2,0.6406656763362978,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.3333333333333335,5.766666666666667
CUST_05372,28,10,157.69,4.0,3.6,45-54,Prefer not to say,Southwest,Suburban,1,Mobile App,0,1,0.8296113528963652,1,2,0.8299988369519993,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.7,4.4399999999999995
CUST_05373,214,6,94.66,4.666666666666667,3.1666666666666665,55+,Female,Southeast,Suburban,0,Drive-Thru,2,2,0.98750937722973,0,1,0.8884177186683032,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,1.3333333333333333,5.533333333333334
CUST_05374,135,5,88.48,5.0,3.2,35-44,Female,Northeast,Suburban,0,In-Store Cashier,2,2,0.8271851020944132,2,1,0.9247462272832885,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.4,3.7
CUST_05375,192,7,91.99,3.142857142857143,4.142857142857143,35-44,Female,Northeast,Rural,0,In-Store Cashier,2,2,0.8110429333069562,2,1,0.8419942220656936,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.8571428571428572,4.828571428571428
CUST_05376,17,12,184.73,4.083333333333333,3.8333333333333335,45-54,Female,Southeast,Rural,0,Mobile App,2,1,0.7254496307487364,1,2,0.6266852163462416,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.1666666666666665,4.183333333333333
CUST_05377,138,2,28.590000000000003,4.5,4.5,35-44,Male,Northeast,Rural,0,Drive-Thru,1,0,0.5356593223774105,0,1,0.9775501070277441,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,0.5,5.3
CUST_05378,42,9,144.86,4.111111111111111,3.888888888888889,25-34,Male,Midwest,Rural,1,Mobile App,0,1,0.9645200990160382,1,2,0.7517304826799204,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.6666666666666667,4.166666666666667
CUST_05379,121,8,147.41,3.75,3.625,25-34,Female,Southeast,Rural,1,Mobile App,0,1,0.9759298237305468,1,2,0.6321997061953555,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,3.5,5.2
CUST_05380,307,4,65.84,4.75,3.25,35-44,Female,Southwest,Suburban,0,Mobile App,2,1,0.7527456392982866,0,1,0.7171589311221575,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,0.75,5.4
CUST_05381,64,6,84.95,3.3333333333333335,3.0,25-34,Female,Midwest,Urban,1,Mobile App,0,1,0.9752151443756613,2,1,0.8754605258724725,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.133333333333334
CUST_05382,78,7,85.96000000000001,2.857142857142857,3.142857142857143,55+,Non-binary,West,Rural,0,Drive-Thru,2,2,0.9890060950401225,2,1,0.8187192278820883,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.8571428571428572,4.285714285714286
CUST_05383,26,3,32.58,3.0,3.6666666666666665,25-34,Male,West,Urban,0,Drive-Thru,1,1,0.5165518922562548,2,1,0.990420989243093,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.6666666666666667,4.1000000000000005
CUST_05384,132,7,103.72999999999999,3.5714285714285716,3.142857142857143,35-44,Male,Southeast,Suburban,0,Mobile App,1,1,0.7124751272944914,2,1,0.7623234648999049,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.7142857142857142,4.957142857142857
CUST_05385,91,9,139.77,4.111111111111111,3.4444444444444446,25-34,Female,Southeast,Rural,1,Mobile App,0,1,0.9759298237305468,1,2,0.7000946511768413,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.3333333333333333,4.166666666666667
CUST_05386,13,9,147.99,4.111111111111111,3.5555555555555554,18-24,Male,Southeast,Suburban,0,Mobile App,1,1,0.9534387685975358,1,2,0.7779421703922605,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.5555555555555554,4.611111111111111
CUST_05387,16,4,48.52,3.25,3.75,18-24,Male,West,Suburban,0,In-Store Cashier,1,2,0.6429680903327919,2,1,0.9770076159954398,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,0.75,3.0
CUST_05388,69,8,132.27,4.125,2.625,25-34,Non-binary,Northeast,Suburban,0,Mobile App,2,1,0.9760869962496527,1,2,0.5708520410369549,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.75,5.25
CUST_05389,14,5,109.57,6.2,2.2,35-44,Male,Southwest,Urban,1,Mobile App,0,1,0.8258299716688041,2,1,0.8246356401516117,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.4,3.3
CUST_05390,2,9,131.41,3.6666666666666665,3.7777777777777777,25-34,Female,Northeast,Urban,0,Mobile App,2,1,0.9698141747720652,1,2,0.7092198571157824,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,3.9555555555555557
CUST_05391,141,8,139.07999999999998,4.375,4.0,18-24,Female,Southeast,Urban,1,Mobile App,0,1,0.9769784916987874,1,2,0.5633079768105886,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.75,4.375
CUST_05392,51,4,62.05,3.5,4.25,25-34,Female,Southwest,Rural,0,Mobile App,2,1,0.9634374676469118,2,1,0.9697273438595191,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.25,4.05
CUST_05393,82,4,39.78,2.75,3.0,55+,Female,Southeast,Rural,0,Kiosk,2,2,0.9759419843737853,2,1,0.9838879480518447,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,0.75,5.15
CUST_05394,151,6,64.24,2.6666666666666665,3.0,45-54,Non-binary,Midwest,Rural,1,Drive-Thru,0,0,0.5228580686691718,2,1,0.9409700474909555,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.8333333333333333,4.3
CUST_05395,85,4,56.77,3.5,3.5,55+,Female,Northeast,Rural,1,In-Store Cashier,0,2,0.9976900440256538,2,1,0.9755969894556885,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.25,3.925
CUST_05396,44,7,135.31,4.857142857142857,3.5714285714285716,25-34,Female,Midwest,Suburban,1,Mobile App,0,1,0.9728935743168458,1,2,0.5000470550755092,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.957142857142857
CUST_05397,11,8,134.8,4.125,3.875,45-54,Female,Southwest,Suburban,0,Mobile App,2,1,0.7630884322984511,1,2,0.6295944383907017,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.75,5.125
CUST_05398,152,6,106.45,4.5,3.6666666666666665,45-54,Male,Southeast,Rural,1,Mobile App,0,1,0.7896442369046012,2,1,0.8324909119410993,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.3999999999999995
CUST_05399,43,9,189.69,5.555555555555555,4.222222222222222,18-24,Female,Southwest,Suburban,1,Mobile App,0,1,0.9763197180169888,1,2,0.819835812559917,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.5555555555555554,4.655555555555555
CUST_05400,235,4,52.27,3.25,3.25,18-24,Female,Northeast,Rural,1,In-Store Cashier,0,2,0.5188935419877987,0,1,0.9202143202884774,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,2.5,4.35
CUST_05401,61,5,81.67,4.8,3.6,45-54,Male,Northeast,Urban,1,Drive-Thru,0,0,0.47990734575421445,2,1,0.9234476257322004,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,0.6,6.0600000000000005
CUST_05402,66,10,129.63,3.3,3.5,25-34,Female,Southwest,Urban,0,Drive-Thru,2,1,0.5787666125416174,1,2,0.7430235915021112,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.1,4.25
CUST_05403,157,5,65.38,3.2,3.4,18-24,Female,Midwest,Urban,1,Drive-Thru,0,1,0.6325991647186582,2,1,0.9586163869844652,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.279999999999999
CUST_05404,162,6,87.47,4.0,3.8333333333333335,18-24,Male,Midwest,Suburban,0,Drive-Thru,1,1,0.45451037265138583,2,1,0.8969497201360688,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.1666666666666667,4.25
CUST_05405,17,9,145.32,4.444444444444445,3.2222222222222223,35-44,Prefer not to say,Northeast,Rural,0,Mobile App,2,1,0.7045100856558787,1,2,0.7659031038548674,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.0,3.7222222222222223
CUST_05406,45,6,99.5,4.333333333333333,3.5,18-24,Female,Southeast,Urban,0,Drive-Thru,2,1,0.5438403403060984,2,1,0.8138485338339951,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.6666666666666667,5.316666666666666
CUST_05407,40,6,82.13,3.3333333333333335,3.3333333333333335,18-24,Female,Midwest,Rural,0,Drive-Thru,2,1,0.46323248494724306,2,1,0.8761847330293153,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.5,5.55
CUST_05408,42,5,74.93,3.4,3.0,45-54,Male,Southwest,Suburban,1,Drive-Thru,0,0,0.5190827170645773,2,1,0.932427764082394,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.4,5.220000000000001
CUST_05409,42,9,124.49,3.111111111111111,4.444444444444445,35-44,Non-binary,Northeast,Suburban,1,Mobile App,0,1,0.871011158908019,1,2,0.643707223168888,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.3333333333333335,4.422222222222222
CUST_05410,190,7,109.18,3.857142857142857,3.7142857142857144,35-44,Non-binary,West,Rural,0,Drive-Thru,2,0,0.46264701630207844,2,1,0.7657262889759725,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.142857142857143,5.871428571428572
CUST_05411,16,4,67.44,3.75,4.25,35-44,Non-binary,West,Suburban,0,Drive-Thru,2,2,0.44573063659950335,2,1,0.9613533113143987,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.75,5.425
CUST_05412,109,7,102.53,3.4285714285714284,3.857142857142857,25-34,Female,West,Suburban,1,Mobile App,0,1,0.9780319489425868,2,1,0.7556654646547623,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.542857142857143
CUST_05413,52,10,134.45,3.3,3.8,35-44,Male,Southeast,Rural,0,Drive-Thru,1,0,0.55415235802636,1,2,0.7698422245204425,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.1,4.83
CUST_05414,25,6,75.72,3.0,3.6666666666666665,45-54,Female,Southwest,Urban,1,Drive-Thru,0,0,0.4751121137053654,2,1,0.8902935730846031,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.0,3.8833333333333333
CUST_05415,31,9,135.66,3.7777777777777777,3.3333333333333335,35-44,Male,West,Rural,0,Mobile App,1,1,0.6750198765495288,1,2,0.7142395759920431,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.4444444444444444,4.966666666666667
CUST_05416,9,8,102.69,2.75,3.375,25-34,Male,Midwest,Rural,1,Mobile App,0,1,0.9645200990160382,1,1,0.5879351669839671,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.125,4.5875
CUST_05417,70,10,166.24,4.0,4.5,18-24,Female,Southeast,Urban,0,Mobile App,2,1,0.9628190522437788,1,2,0.8251423476306,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.4,4.5600000000000005
CUST_05418,56,5,80.4,3.8,4.4,18-24,Female,Northeast,Urban,1,Kiosk,0,0,0.8180243969664426,2,1,0.924922826673843,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.2,3.9799999999999995
CUST_05419,1,8,130.09,4.375,4.25,45-54,Male,West,Suburban,0,Mobile App,1,1,0.7155210384899029,1,2,0.6062769869196655,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,3.9875
CUST_05420,147,2,22.81,2.5,3.0,25-34,Male,Southwest,Urban,0,Drive-Thru,1,1,0.5472710850954163,0,1,0.9700576527902748,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,3.5,5.1
CUST_05421,17,9,149.85,3.888888888888889,3.7777777777777777,25-34,Female,Midwest,Rural,1,Mobile App,0,1,0.9690968271417472,1,2,0.7828195840293811,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,3.0,5.433333333333334
CUST_05422,271,4,60.519999999999996,3.75,4.25,35-44,Female,West,Rural,1,Mobile App,0,1,0.7970222237781824,0,1,0.8498642195113352,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.0,5.15
CUST_05423,309,8,123.64,3.875,4.5,25-34,Male,Southwest,Suburban,0,Mobile App,1,1,0.9631601411211184,0,1,0.6542522228322282,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.25,5.2875
CUST_05424,35,8,135.09,4.375,3.375,18-24,Female,Southwest,Suburban,1,Mobile App,0,1,0.9763197180169888,1,2,0.6144483490140772,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.125,4.675
CUST_05425,3,8,130.65,4.25,3.375,18-24,Female,West,Suburban,0,Drive-Thru,2,1,0.5182313851216875,1,2,0.6085065100254885,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.5,5.0125
CUST_05426,123,1,16.69,4.0,3.0,55+,Female,Northeast,Urban,0,Mobile App,2,1,0.8966968017500996,0,1,0.9745612668420428,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,4.0,4.1
CUST_05427,16,9,124.36,3.3333333333333335,3.4444444444444446,45-54,Male,Southeast,Urban,0,Mobile App,1,1,0.7418742668457567,1,2,0.6605082904082901,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.8888888888888888,5.022222222222222
CUST_05428,121,3,42.07,3.0,4.0,25-34,Male,West,Rural,0,Mobile App,1,1,0.9536532214070739,2,1,0.9850816649406957,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.3333333333333335,3.733333333333333
CUST_05429,228,9,178.13,4.555555555555555,3.888888888888889,35-44,Male,Southwest,Suburban,1,Mobile App,0,1,0.8122102728096857,1,2,0.7824476194242436,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,3.0,4.888888888888889
CUST_05430,19,9,113.94,3.4444444444444446,3.4444444444444446,45-54,Female,Southwest,Suburban,1,In-Store Cashier,0,2,0.7592728365784202,1,2,0.5920796109060255,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.2222222222222223,3.744444444444445
CUST_05431,203,4,50.2,3.25,4.0,55+,Male,Midwest,Suburban,0,Drive-Thru,1,2,0.9854516188628135,0,1,0.9557614865805923,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,2.25,3.375
CUST_05432,117,6,83.03,3.6666666666666665,3.6666666666666665,45-54,Male,Southwest,Rural,0,In-Store Cashier,1,2,0.7776538519002258,2,1,0.8970186336862618,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.0,4.516666666666667
CUST_05433,111,3,37.26,2.3333333333333335,4.333333333333333,18-24,Female,Southwest,Rural,0,Mobile App,2,1,0.9564860019040881,2,1,0.9868805656696136,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.633333333333334
CUST_05434,35,8,118.02000000000001,3.625,3.5,18-24,Male,Southeast,Urban,0,Mobile App,1,1,0.9573535224755442,1,1,0.4987538857274664,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.5,3.6625
CUST_05435,29,5,87.03,4.6,2.8,25-34,Male,West,Urban,1,Mobile App,0,1,0.9769108519920318,2,1,0.9037318133639083,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.6,4.42
CUST_05436,121,6,73.09,2.8333333333333335,3.0,18-24,Female,West,Rural,0,Drive-Thru,2,1,0.49575816277071,2,1,0.9209926837220321,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.1666666666666665,5.066666666666666
CUST_05437,19,7,88.75999999999999,3.5714285714285716,3.4285714285714284,18-24,Male,Northeast,Suburban,0,In-Store Cashier,1,2,0.6471195627395401,2,1,0.7763662250720513,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.0,4.2
CUST_05438,445,4,77.64,5.0,3.75,35-44,Male,Southwest,Suburban,0,Drive-Thru,1,0,0.5221847394572682,0,0,0.9214574791452075,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,2.75,5.675
CUST_05439,108,5,72.15,3.4,4.0,25-34,Female,Southeast,Suburban,1,Mobile App,0,1,0.978905323341293,2,1,0.9474428742875548,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,3.0,4.459999999999999
CUST_05440,43,6,106.09,4.166666666666667,3.3333333333333335,25-34,Female,Midwest,Suburban,1,Mobile App,0,1,0.9728935743168458,2,1,0.7824937954211217,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.1666666666666665,4.25
CUST_05441,116,6,124.15,4.833333333333333,4.166666666666667,25-34,Female,Midwest,Rural,1,Mobile App,0,1,0.9690968271417472,2,1,0.7288589090120847,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,3.3333333333333335,3.816666666666667
CUST_05442,40,11,144.77,3.3636363636363638,3.272727272727273,45-54,Male,Northeast,Suburban,0,In-Store Cashier,1,2,0.8127090150035635,1,2,0.8306206993212779,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.5454545454545454,4.718181818181818
CUST_05443,8,8,94.66,3.0,3.625,45-54,Male,Southwest,Urban,0,Drive-Thru,1,0,0.5081029939339297,2,1,0.6417701672840658,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.125,5.225
CUST_05444,155,5,96.63,5.2,3.2,35-44,Male,Northeast,Urban,1,Mobile App,0,1,0.8216680507167181,2,1,0.9116114465296782,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.6,4.34
CUST_05445,55,8,91.86,3.125,3.125,35-44,Male,Southwest,Suburban,0,Drive-Thru,1,0,0.5221847394572682,2,1,0.6920296921211666,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,0.75,4.0
CUST_05446,249,6,99.12,4.0,3.3333333333333335,45-54,Female,Northeast,Urban,0,Mobile App,2,1,0.7743326451224366,0,1,0.8785030591662353,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.3333333333333335,3.6999999999999997
CUST_05447,97,8,137.28,4.75,4.5,25-34,Female,Southwest,Rural,1,Mobile App,0,1,0.97736693641512,1,2,0.5838461804527454,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.0,4.45
CUST_05448,11,6,85.09,3.3333333333333335,4.0,35-44,Female,West,Suburban,0,Mobile App,2,1,0.7327882018872935,2,1,0.855981246357291,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.5,3.6333333333333333
CUST_05449,88,11,140.09,3.5454545454545454,3.4545454545454546,45-54,Male,Southwest,Suburban,0,In-Store Cashier,1,2,0.7960780839595447,1,2,0.8154889096085854,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.4545454545454546,3.690909090909091
CUST_05450,67,9,133.34,3.3333333333333335,3.4444444444444446,45-54,Male,Southeast,Rural,1,Mobile App,0,1,0.7896442369046012,1,2,0.6796801641363517,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.888888888888889,4.977777777777778
CUST_05451,11,8,121.39,3.625,4.25,25-34,Male,Southeast,Rural,0,Mobile App,1,1,0.955451662325649,1,2,0.5397639460582007,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.25,4.1875
CUST_05452,38,6,93.09,4.166666666666667,4.0,18-24,Female,Northeast,Urban,1,Mobile App,0,1,0.9777389210634695,2,1,0.8371301400953697,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.1666666666666667,3.883333333333333
CUST_05453,58,6,71.24,3.1666666666666665,3.5,18-24,Male,West,Rural,1,Drive-Thru,0,1,0.5954619675246775,2,1,0.9107758683210613,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.1666666666666667,4.283333333333333
CUST_05454,386,2,28.62,4.0,3.5,35-44,Male,Midwest,Urban,1,In-Store Cashier,0,2,0.7595693912199412,0,0,0.9371650232861432,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,1.0,3.0
CUST_05455,193,9,128.44,3.5555555555555554,3.6666666666666665,25-34,Female,Southeast,Suburban,1,Mobile App,0,1,0.978905323341293,1,2,0.5606426314337135,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.5555555555555556,5.022222222222222
CUST_05456,162,8,138.96,4.5,3.125,18-24,Female,Midwest,Rural,0,Mobile App,2,1,0.9410461849487911,1,2,0.5466883846019223,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.25,5.8875
CUST_05457,218,7,96.07000000000001,3.4285714285714284,3.4285714285714284,35-44,Female,West,Rural,0,Mobile App,2,1,0.7055397266526758,2,1,0.8353531563826403,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,3.7857142857142856
CUST_05458,23,14,215.98,4.142857142857143,3.9285714285714284,18-24,Male,Southeast,Suburban,0,Mobile App,1,1,0.9534387685975358,1,3,0.8247239863314971,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.3571428571428572,3.5142857142857147
CUST_05459,6,6,59.21,2.0,3.3333333333333335,25-34,Female,Southeast,Suburban,1,Drive-Thru,0,1,0.6788877820620263,2,1,0.9246344414508746,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.3333333333333333,4.316666666666666
